@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6478873

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,6,FALSE
14,8,FALSE
3,5,FALSE
3,5,FALSE
21,5,FALSE
115,13,FALSE
285,15,FALSE
48,11,FALSE
9,3,FALSE
8,7,FALSE
57,4,FALSE
10,4,FALSE
22,9,FALSE
40,11,FALSE
45,9,FALSE
3,5,FALSE
25,10,FALSE
285,15,FALSE
9,8,FALSE
31,5,FALSE
3,5,FALSE
10,4,FALSE
12,8,FALSE
76,19,FALSE
12,15,FALSE
6,6,FALSE
20,6,FALSE
12,8,FALSE
32,11,FALSE
48,11,FALSE
149,17,FALSE
2,2,FALSE
21,11,FALSE
20,4,FALSE
74,11,FALSE
121,19,FALSE
121,19,FALSE
115,13,FALSE
55,13,FALSE
40,11,FALSE
149,17,FALSE
61,10,FALSE
121,19,FALSE
9,3,FALSE
8,4,FALSE
131,17,FALSE
25,10,FALSE
48,11,FALSE
8,5,FALSE
69,12,FALSE
285,15,FALSE
67,18,FALSE
60,16,FALSE
9,8,FALSE
45,9,FALSE
25,10,FALSE
12,8,FALSE
23,10,FALSE
60,16,FALSE
7,6,FALSE
33,17,FALSE
445,19,TRUE
10,11,TRUE
324,21,TRUE
181,24,TRUE
181,24,TRUE
89,18,TRUE
86,11,TRUE
89,18,TRUE
89,18,TRUE
43,14,TRUE
89,18,TRUE
324,21,TRUE
10,11,TRUE
324,21,TRUE
10,11,TRUE
10,11,TRUE
43,14,TRUE
324,21,TRUE
10,11,TRUE
181,24,TRUE
89,20,TRUE
445,19,TRUE
89,20,TRUE
86,11,TRUE
86,11,TRUE
191,22,TRUE
43,14,TRUE
181,24,TRUE
10,11,TRUE
191,22,TRUE
181,24,TRUE
324,21,TRUE
43,14,TRUE
324,21,TRUE
10,11,TRUE
86,11,TRUE
10,11,TRUE
89,18,TRUE
445,19,TRUE
445,19,TRUE
43,14,TRUE
86,11,TRUE
191,22,TRUE
191,22,TRUE
445,19,TRUE
445,19,TRUE
89,18,TRUE
43,14,TRUE
43,14,TRUE
89,20,TRUE
86,11,TRUE
445,19,TRUE
181,24,TRUE
10,11,TRUE
445,19,TRUE
191,22,TRUE
191,22,TRUE
89,18,TRUE
43,14,TRUE
445,19,TRUE
181,24,TRUE
