@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6478873

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
12,15,FALSE
34,13,FALSE
4,5,FALSE
36,11,FALSE
62,13,FALSE
3,4,FALSE
61,12,FALSE
3,4,FALSE
26,9,FALSE
26,9,FALSE
35,13,FALSE
73,13,FALSE
73,13,FALSE
61,12,FALSE
42,8,FALSE
7,4,FALSE
6,6,FALSE
7,5,FALSE
4,4,FALSE
36,7,FALSE
26,9,FALSE
33,17,FALSE
8,6,FALSE
38,11,FALSE
131,17,FALSE
131,17,FALSE
34,13,FALSE
9,3,FALSE
153,14,FALSE
12,8,FALSE
37,15,FALSE
62,13,FALSE
35,7,FALSE
12,8,FALSE
62,13,FALSE
26,9,FALSE
8,4,FALSE
27,9,FALSE
7,4,FALSE
27,9,FALSE
76,14,FALSE
91,14,FALSE
35,7,FALSE
55,13,FALSE
4,4,FALSE
9,3,FALSE
32,11,FALSE
8,5,FALSE
61,12,FALSE
146,7,FALSE
25,10,FALSE
69,12,FALSE
33,17,FALSE
18,15,FALSE
33,5,FALSE
11,6,FALSE
95,19,FALSE
79,10,FALSE
79,10,FALSE
6,6,FALSE
25,10,FALSE
30,18,TRUE
250,28,TRUE
50,14,TRUE
252,20,TRUE
907,20,TRUE
19,9,TRUE
252,20,TRUE
181,24,TRUE
181,24,TRUE
52,17,TRUE
19,9,TRUE
52,17,TRUE
252,20,TRUE
250,28,TRUE
30,18,TRUE
52,17,TRUE
30,18,TRUE
181,24,TRUE
907,20,TRUE
250,28,TRUE
252,20,TRUE
181,24,TRUE
52,17,TRUE
19,9,TRUE
252,20,TRUE
30,18,TRUE
181,24,TRUE
252,20,TRUE
250,28,TRUE
52,17,TRUE
181,24,TRUE
252,20,TRUE
250,28,TRUE
30,18,TRUE
50,14,TRUE
907,20,TRUE
50,14,TRUE
181,24,TRUE
52,17,TRUE
19,9,TRUE
50,14,TRUE
252,20,TRUE
181,24,TRUE
52,17,TRUE
252,20,TRUE
47,17,TRUE
52,17,TRUE
30,18,TRUE
252,20,TRUE
30,18,TRUE
907,20,TRUE
181,24,TRUE
907,20,TRUE
52,17,TRUE
47,17,TRUE
52,17,TRUE
907,20,TRUE
19,9,TRUE
252,20,TRUE
252,20,TRUE
907,20,TRUE
