@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6478873

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
13,4,FALSE
86,13,FALSE
3,4,FALSE
131,17,FALSE
2,2,FALSE
5,3,FALSE
32,9,FALSE
2,2,FALSE
36,11,FALSE
27,9,FALSE
95,19,FALSE
69,12,FALSE
5,3,FALSE
76,14,FALSE
35,7,FALSE
5,3,FALSE
26,9,FALSE
146,7,FALSE
62,13,FALSE
72,15,FALSE
6,6,FALSE
76,14,FALSE
8,4,FALSE
21,8,FALSE
77,16,FALSE
54,13,FALSE
34,13,FALSE
6,6,FALSE
7,4,FALSE
42,8,FALSE
7,5,FALSE
6,6,FALSE
76,14,FALSE
54,13,FALSE
95,19,FALSE
25,10,FALSE
155,29,FALSE
21,8,FALSE
32,11,FALSE
8,4,FALSE
7,4,FALSE
6,6,FALSE
35,7,FALSE
33,17,FALSE
6,6,FALSE
32,11,FALSE
32,11,FALSE
33,17,FALSE
8,5,FALSE
21,8,FALSE
55,13,FALSE
6,6,FALSE
7,4,FALSE
38,11,FALSE
86,13,FALSE
53,16,FALSE
5,3,FALSE
86,13,FALSE
77,16,FALSE
57,4,FALSE
72,15,FALSE
50,14,TRUE
30,18,TRUE
19,9,TRUE
250,28,TRUE
181,24,TRUE
181,24,TRUE
30,18,TRUE
30,18,TRUE
250,28,TRUE
181,24,TRUE
19,9,TRUE
19,9,TRUE
181,24,TRUE
252,20,TRUE
181,24,TRUE
907,20,TRUE
907,20,TRUE
907,20,TRUE
252,20,TRUE
252,20,TRUE
907,20,TRUE
907,20,TRUE
252,20,TRUE
907,20,TRUE
50,14,TRUE
907,20,TRUE
52,17,TRUE
181,24,TRUE
47,17,TRUE
252,20,TRUE
181,24,TRUE
181,24,TRUE
30,18,TRUE
250,28,TRUE
52,17,TRUE
181,24,TRUE
30,18,TRUE
19,9,TRUE
30,18,TRUE
52,17,TRUE
907,20,TRUE
181,24,TRUE
181,24,TRUE
19,9,TRUE
181,24,TRUE
52,17,TRUE
52,17,TRUE
30,18,TRUE
30,18,TRUE
47,17,TRUE
50,14,TRUE
47,17,TRUE
52,17,TRUE
30,18,TRUE
50,14,TRUE
47,17,TRUE
52,17,TRUE
250,28,TRUE
19,9,TRUE
52,17,TRUE
50,14,TRUE
