@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6478873

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
128,13,FALSE
23,10,FALSE
71,14,FALSE
29,9,FALSE
25,16,FALSE
131,17,FALSE
20,4,FALSE
26,9,FALSE
128,13,FALSE
34,11,FALSE
74,10,FALSE
68,5,FALSE
16,4,FALSE
121,19,FALSE
67,13,FALSE
16,10,FALSE
9,7,FALSE
19,13,FALSE
3,6,FALSE
29,9,FALSE
6,6,FALSE
9,8,FALSE
74,10,FALSE
20,4,FALSE
11,6,FALSE
9,8,FALSE
10,8,FALSE
3,4,FALSE
14,8,FALSE
32,11,FALSE
10,11,FALSE
7,5,FALSE
9,4,FALSE
40,11,FALSE
15,11,FALSE
7,6,FALSE
29,9,FALSE
31,5,FALSE
149,17,FALSE
86,13,FALSE
7,5,FALSE
74,11,FALSE
76,19,FALSE
4,5,FALSE
18,9,FALSE
67,18,FALSE
71,14,FALSE
36,11,FALSE
185,15,FALSE
76,14,FALSE
112,6,FALSE
11,4,FALSE
23,9,FALSE
73,13,FALSE
32,9,FALSE
10,6,FALSE
22,9,FALSE
35,7,FALSE
45,11,FALSE
530,12,FALSE
60,9,FALSE
3,4,FALSE
33,17,FALSE
29,9,FALSE
6,6,FALSE
19,13,FALSE
112,17,FALSE
33,17,FALSE
3,5,FALSE
18,15,FALSE
45,11,FALSE
26,11,FALSE
15,5,FALSE
6,6,FALSE
5,3,FALSE
10,4,FALSE
29,9,FALSE
54,6,FALSE
36,11,FALSE
76,19,FALSE
36,7,FALSE
149,17,FALSE
16,4,FALSE
51,4,FALSE
3,5,FALSE
131,17,FALSE
45,11,FALSE
3,5,FALSE
60,9,FALSE
53,16,FALSE
15,5,FALSE
67,18,FALSE
68,14,FALSE
10,11,FALSE
45,12,FALSE
31,10,FALSE
3,4,FALSE
25,10,FALSE
56,7,FALSE
11,4,FALSE
112,6,FALSE
42,11,FALSE
57,4,FALSE
32,11,FALSE
40,11,FALSE
3,5,FALSE
7,6,FALSE
16,4,FALSE
3,6,FALSE
40,11,FALSE
17,7,FALSE
12,15,FALSE
40,11,FALSE
128,13,FALSE
40,11,FALSE
61,12,FALSE
26,9,FALSE
56,7,FALSE
31,8,FALSE
42,11,FALSE
26,5,FALSE
6,6,FALSE
45,11,FALSE
670,27,TRUE
50,14,TRUE
89,20,TRUE
50,14,TRUE
240,19,TRUE
11,12,TRUE
445,19,TRUE
181,6,TRUE
103,17,TRUE
269,26,TRUE
181,6,TRUE
89,18,TRUE
191,22,TRUE
907,20,TRUE
181,6,TRUE
50,14,TRUE
324,21,TRUE
250,28,TRUE
240,19,TRUE
60,16,TRUE
324,21,TRUE
89,18,TRUE
670,27,TRUE
191,22,TRUE
269,26,TRUE
50,14,TRUE
43,14,TRUE
907,20,TRUE
50,14,TRUE
103,17,TRUE
103,17,TRUE
27,9,TRUE
250,28,TRUE
670,27,TRUE
60,16,TRUE
103,17,TRUE
445,19,TRUE
324,21,TRUE
89,18,TRUE
269,26,TRUE
60,16,TRUE
50,14,TRUE
250,28,TRUE
50,14,TRUE
191,22,TRUE
89,18,TRUE
269,26,TRUE
60,16,TRUE
60,16,TRUE
324,21,TRUE
27,9,TRUE
269,26,TRUE
250,28,TRUE
269,26,TRUE
181,6,TRUE
191,22,TRUE
240,19,TRUE
907,20,TRUE
181,6,TRUE
324,21,TRUE
445,19,TRUE
445,19,TRUE
60,16,TRUE
269,26,TRUE
27,9,TRUE
89,18,TRUE
670,27,TRUE
6,7,TRUE
670,27,TRUE
89,20,TRUE
250,28,TRUE
269,26,TRUE
324,21,TRUE
60,16,TRUE
89,20,TRUE
43,14,TRUE
181,6,TRUE
907,20,TRUE
60,16,TRUE
50,14,TRUE
89,20,TRUE
103,17,TRUE
89,20,TRUE
103,17,TRUE
27,9,TRUE
181,6,TRUE
907,20,TRUE
103,17,TRUE
250,28,TRUE
240,19,TRUE
670,27,TRUE
250,28,TRUE
445,19,TRUE
445,19,TRUE
907,20,TRUE
191,22,TRUE
50,14,TRUE
191,22,TRUE
11,12,TRUE
6,7,TRUE
43,14,TRUE
11,12,TRUE
907,20,TRUE
250,28,TRUE
250,28,TRUE
445,19,TRUE
43,14,TRUE
50,14,TRUE
43,14,TRUE
324,21,TRUE
191,22,TRUE
43,14,TRUE
60,16,TRUE
89,20,TRUE
43,14,TRUE
89,20,TRUE
11,12,TRUE
324,21,TRUE
240,19,TRUE
103,17,TRUE
670,27,TRUE
50,14,TRUE
11,12,TRUE
