@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6478873

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
13,4,FALSE
26,9,FALSE
26,9,FALSE
26,9,FALSE
6,6,FALSE
121,19,FALSE
34,13,FALSE
61,10,FALSE
2,2,FALSE
34,13,FALSE
32,11,FALSE
58,11,FALSE
29,10,FALSE
9,8,FALSE
77,16,FALSE
9,9,FALSE
61,12,FALSE
39,15,FALSE
52,13,FALSE
10,4,FALSE
38,11,FALSE
8,7,FALSE
26,9,FALSE
102,13,FALSE
10,8,FALSE
7,3,FALSE
7,7,FALSE
18,9,FALSE
26,9,FALSE
2,2,FALSE
52,13,FALSE
47,7,FALSE
6,9,FALSE
102,13,FALSE
39,15,FALSE
61,10,FALSE
72,15,FALSE
52,13,FALSE
58,14,FALSE
7,7,FALSE
3,6,FALSE
82,11,FALSE
9,3,FALSE
268,23,FALSE
149,17,FALSE
32,11,FALSE
14,8,FALSE
285,15,FALSE
128,13,FALSE
3,5,FALSE
11,4,FALSE
6,6,FALSE
4,5,FALSE
6,6,FALSE
6,4,FALSE
69,9,FALSE
6,6,FALSE
13,9,FALSE
285,15,FALSE
26,9,FALSE
12,8,FALSE
74,10,FALSE
12,15,FALSE
3,2,FALSE
26,9,FALSE
115,19,FALSE
10,4,FALSE
54,6,FALSE
19,13,FALSE
3,6,FALSE
115,19,FALSE
33,5,FALSE
6,5,FALSE
9,8,FALSE
3,6,FALSE
7,4,FALSE
8,7,FALSE
58,15,FALSE
21,12,FALSE
13,4,FALSE
34,13,FALSE
33,5,FALSE
23,9,FALSE
13,9,FALSE
149,17,FALSE
69,9,FALSE
58,15,FALSE
102,13,FALSE
32,9,FALSE
38,11,FALSE
4,4,FALSE
3,6,FALSE
128,16,FALSE
47,7,FALSE
8,6,FALSE
61,10,FALSE
13,4,FALSE
10,11,FALSE
8,7,FALSE
285,15,FALSE
23,9,FALSE
102,13,FALSE
13,4,FALSE
34,13,FALSE
53,16,FALSE
26,9,FALSE
22,13,FALSE
149,17,FALSE
13,4,FALSE
95,19,FALSE
74,11,FALSE
203,23,FALSE
21,12,FALSE
12,8,FALSE
102,13,FALSE
6,6,FALSE
112,6,FALSE
6,5,FALSE
19,8,FALSE
69,12,FALSE
58,11,FALSE
14,8,FALSE
7,4,FALSE
11,12,TRUE
142,17,TRUE
18,6,TRUE
30,18,TRUE
269,26,TRUE
27,9,TRUE
11,12,TRUE
89,20,TRUE
161,11,TRUE
95,19,TRUE
60,16,TRUE
252,20,TRUE
52,17,TRUE
21,9,TRUE
907,20,TRUE
89,20,TRUE
173,31,TRUE
95,19,TRUE
191,22,TRUE
18,6,TRUE
30,18,TRUE
240,19,TRUE
142,17,TRUE
240,19,TRUE
95,19,TRUE
173,31,TRUE
161,11,TRUE
60,16,TRUE
142,17,TRUE
89,20,TRUE
907,20,TRUE
11,12,TRUE
52,17,TRUE
18,6,TRUE
240,19,TRUE
30,18,TRUE
907,20,TRUE
27,9,TRUE
95,19,TRUE
11,12,TRUE
60,16,TRUE
95,19,TRUE
142,17,TRUE
89,18,TRUE
30,18,TRUE
30,18,TRUE
161,11,TRUE
191,22,TRUE
142,17,TRUE
27,9,TRUE
907,20,TRUE
21,9,TRUE
191,22,TRUE
240,19,TRUE
173,31,TRUE
907,20,TRUE
11,12,TRUE
907,20,TRUE
30,18,TRUE
21,9,TRUE
240,19,TRUE
52,17,TRUE
252,20,TRUE
142,17,TRUE
30,18,TRUE
142,17,TRUE
240,19,TRUE
52,17,TRUE
52,17,TRUE
89,18,TRUE
191,22,TRUE
142,17,TRUE
27,9,TRUE
27,9,TRUE
89,18,TRUE
191,22,TRUE
89,18,TRUE
142,17,TRUE
161,11,TRUE
240,19,TRUE
89,18,TRUE
52,17,TRUE
27,9,TRUE
240,19,TRUE
269,26,TRUE
252,20,TRUE
161,11,TRUE
95,19,TRUE
191,22,TRUE
269,26,TRUE
191,22,TRUE
142,17,TRUE
95,19,TRUE
21,9,TRUE
89,20,TRUE
89,18,TRUE
252,20,TRUE
173,31,TRUE
52,17,TRUE
95,19,TRUE
173,31,TRUE
269,26,TRUE
89,18,TRUE
27,9,TRUE
142,17,TRUE
191,22,TRUE
30,18,TRUE
89,20,TRUE
60,16,TRUE
89,20,TRUE
240,19,TRUE
95,19,TRUE
173,31,TRUE
142,17,TRUE
142,17,TRUE
89,20,TRUE
11,12,TRUE
11,12,TRUE
89,18,TRUE
907,20,TRUE
269,26,TRUE
142,17,TRUE
191,22,TRUE
