@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6478873

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
58,15,FALSE
7,7,FALSE
62,13,FALSE
16,10,FALSE
9,9,FALSE
68,14,FALSE
155,29,FALSE
62,13,FALSE
3,4,FALSE
34,13,FALSE
16,4,FALSE
8,3,FALSE
26,9,FALSE
13,4,FALSE
33,17,FALSE
4,5,FALSE
77,16,FALSE
50,6,FALSE
48,11,FALSE
2,2,FALSE
115,19,FALSE
37,15,FALSE
27,11,FALSE
21,5,FALSE
2,2,FALSE
4,5,FALSE
25,14,FALSE
94,18,FALSE
4,4,FALSE
10,6,FALSE
34,13,FALSE
8,12,FALSE
12,8,FALSE
155,29,FALSE
15,5,FALSE
3,5,FALSE
6,5,FALSE
9,8,FALSE
8,12,FALSE
121,19,FALSE
9,8,FALSE
6,6,FALSE
21,11,FALSE
42,11,FALSE
10,7,FALSE
50,6,FALSE
45,11,FALSE
26,13,FALSE
21,12,FALSE
8,7,FALSE
8,6,FALSE
76,19,FALSE
27,9,FALSE
94,18,FALSE
42,10,FALSE
26,9,FALSE
4,5,FALSE
5,3,FALSE
155,29,FALSE
58,14,FALSE
95,19,FALSE
22,9,FALSE
28,4,FALSE
8,6,FALSE
148,16,FALSE
77,16,FALSE
10,11,FALSE
7,6,FALSE
54,13,FALSE
14,8,FALSE
19,8,FALSE
7,6,FALSE
4,5,FALSE
5,3,FALSE
18,9,FALSE
8,6,FALSE
8,6,FALSE
203,23,FALSE
68,14,FALSE
102,13,FALSE
12,15,FALSE
21,11,FALSE
58,14,FALSE
114,23,FALSE
6,4,FALSE
67,13,FALSE
34,13,FALSE
4,5,FALSE
10,6,FALSE
12,8,FALSE
3,4,FALSE
4,5,FALSE
71,14,FALSE
50,6,FALSE
82,11,FALSE
68,14,FALSE
33,17,FALSE
2,2,FALSE
31,10,FALSE
16,10,FALSE
62,13,FALSE
39,15,FALSE
94,18,FALSE
3,5,FALSE
62,13,FALSE
21,5,FALSE
3,5,FALSE
13,4,FALSE
102,13,FALSE
3,2,FALSE
62,13,FALSE
69,12,FALSE
35,13,FALSE
54,6,FALSE
9,7,FALSE
34,13,FALSE
115,19,FALSE
8,6,FALSE
6,4,FALSE
136,13,FALSE
10,7,FALSE
2,2,FALSE
13,4,FALSE
181,6,TRUE
95,19,TRUE
51,17,TRUE
181,6,TRUE
11,12,TRUE
670,27,TRUE
114,12,TRUE
114,12,TRUE
670,27,TRUE
51,17,TRUE
269,26,TRUE
89,18,TRUE
161,11,TRUE
89,20,TRUE
95,19,TRUE
89,20,TRUE
43,14,TRUE
252,20,TRUE
89,20,TRUE
18,6,TRUE
181,24,TRUE
269,26,TRUE
114,12,TRUE
269,26,TRUE
333,18,TRUE
95,19,TRUE
142,17,TRUE
142,17,TRUE
269,26,TRUE
333,18,TRUE
181,24,TRUE
181,6,TRUE
11,12,TRUE
269,26,TRUE
114,12,TRUE
95,19,TRUE
269,26,TRUE
181,24,TRUE
43,14,TRUE
51,17,TRUE
89,18,TRUE
89,20,TRUE
670,27,TRUE
161,11,TRUE
181,24,TRUE
11,12,TRUE
95,19,TRUE
95,19,TRUE
11,12,TRUE
51,17,TRUE
95,19,TRUE
51,17,TRUE
10,11,TRUE
18,6,TRUE
30,18,TRUE
51,17,TRUE
161,11,TRUE
18,6,TRUE
89,20,TRUE
18,6,TRUE
142,17,TRUE
333,18,TRUE
333,18,TRUE
181,24,TRUE
51,17,TRUE
161,11,TRUE
333,18,TRUE
670,27,TRUE
30,18,TRUE
142,17,TRUE
670,27,TRUE
89,18,TRUE
43,14,TRUE
10,11,TRUE
18,6,TRUE
670,27,TRUE
181,24,TRUE
161,11,TRUE
18,6,TRUE
89,20,TRUE
252,20,TRUE
333,18,TRUE
18,6,TRUE
269,26,TRUE
142,17,TRUE
181,24,TRUE
181,6,TRUE
11,12,TRUE
18,6,TRUE
142,17,TRUE
269,26,TRUE
114,12,TRUE
114,12,TRUE
181,6,TRUE
161,11,TRUE
10,11,TRUE
114,12,TRUE
95,19,TRUE
30,18,TRUE
670,27,TRUE
51,17,TRUE
142,17,TRUE
114,12,TRUE
670,27,TRUE
10,11,TRUE
161,11,TRUE
670,27,TRUE
10,11,TRUE
89,18,TRUE
181,24,TRUE
10,11,TRUE
51,17,TRUE
95,19,TRUE
43,14,TRUE
161,11,TRUE
51,17,TRUE
269,26,TRUE
670,27,TRUE
89,20,TRUE
142,17,TRUE
252,20,TRUE
269,26,TRUE
161,11,TRUE
